match_id,match_number,date,start_time,player_id_of_the_match,toss_winner,toss_selection,venue_id,venue_name,Team1,Team2,Score1,Score2,winner_team
1,Match 1,7/26/2014,20:00,29.0,5,Choice of court : Right,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Jaipur Pink Panthers,45,31,U Mumba
102,Match 41,08-11-2015,20:00,86.0,7,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Puneri Paltan,Jaipur Pink Panthers,31,18,Puneri Paltan
104,Match 43,08-12-2015,20:00,94.0,1,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,U Mumba,29,36,U Mumba
105,Match 44,8/13/2015,20:00,141.0,7,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Puneri Paltan,Bengal Warriors,31,28,Puneri Paltan
1050,Match 11,10-12-2018,20:00,,28,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",Haryana Steelers,Gujarat Fortunegiants,27,27,
106,Match 45,8/13/2015,21:00,190.0,3,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Jaipur Pink Panthers,Bengaluru Bulls,25,27,Bengaluru Bulls
107,Match 46,8/14/2015,20:00,46.0,4,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Bengal Warriors,Patna Pirates,32,34,Patna Pirates
109,Match 48,8/15/2015,20:00,94.0,6,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Patna Pirates,U Mumba,27,32,U Mumba
11,Match 11,08-01-2014,20:00,92.0,8,Choice of court : Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Telugu Titans,Patna Pirates,35,37,Patna Pirates
110,Match 49,8/15/2015,21:00,26.0,1,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Telugu Titans,43,30,Bengaluru Bulls
112,Match 51,8/16/2015,21:00,163.0,4,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Bengal Warriors,Jaipur Pink Panthers,38,39,Jaipur Pink Panthers
113,Match 52,8/17/2015,20:00,,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Puneri Paltan,U Mumba,34,39,U Mumba
114,Match 53,8/18/2015,20:00,171.0,5,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",U Mumba,Telugu Titans,25,46,Telugu Titans
115,Match 54,8/18/2015,21:00,46.0,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Puneri Paltan,Patna Pirates,21,38,Patna Pirates
116,Match 55,8/19/2015,20:00,46.0,3,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Jaipur Pink Panthers,Patna Pirates,26,24,Jaipur Pink Panthers
117,Match 56,8/19/2015,21:00,232.0,7,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Puneri Paltan,Bengaluru Bulls,30,31,Bengaluru Bulls
118,Semi-Final 1,8/21/2015,20:00,26.0,8,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Telugu Titans,Bengaluru Bulls,38,39,Bengaluru Bulls
119,Semi-Final 2,8/21/2015,21:00,105.0,6,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Patna Pirates,U Mumba,35,18,Patna Pirates
12,Match 12,08-01-2014,21:00,12.0,7,Choice of court : Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Puneri Paltan,Bengal Warriors,38,35,Puneri Paltan
120,3/4 Place,8/23/2015,20:00,81.0,6,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Patna Pirates,Telugu Titans,26,34,Telugu Titans
121,Final,8/23/2015,21:00,105.0,5,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Bengaluru Bulls,36,30,U Mumba
122,Match 1,1/30/2016,20:00,111.0,5,Choice of court :Left,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",U Mumba,Telugu Titans,25,27,Telugu Titans
124,Match 3,1/31/2016,20:00,52.0,5,Choice of court :Left,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",U Mumba,Jaipur Pink Panthers,27,18,U Mumba
125,Match 4,1/31/2016,21:00,251.0,7,Choice of court :Left,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",Puneri Paltan,Telugu Titans,27,26,Puneri Paltan
126,Match 5,02-01-2016,20:00,197.0,6,Choice of court :Left,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",Patna Pirates,Jaipur Pink Panthers,29,28,Patna Pirates
128,Match 7,02-02-2016,20:00,320.0,4,Choice of court :Left,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",Bengal Warriors,Telugu Titans,17,25,Telugu Titans
129,Match 8,02-03-2016,20:00,326.0,1,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Patna Pirates,24,33,Patna Pirates
13,Match 13,08-02-2014,20:00,143.0,3,Choice of court : Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Jaipur Pink Panthers,Patna Pirates,18,40,Patna Pirates
131,Match 10,02-04-2016,20:00,12.0,1,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Bengal Warriors,24,34,Bengal Warriors
133,Match 12,02-05-2016,21:00,318.0,1,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Jaipur Pink Panthers,36,26,Bengaluru Bulls
134,Match 13,02-06-2016,20:00,197.0,5,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",U Mumba,Patna Pirates,26,40,Patna Pirates
135,Match 14,02-06-2016,21:00,81.0,1,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Telugu Titans,26,35,Telugu Titans
136,Match 15,02-07-2016,20:00,320.0,7,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Puneri Paltan,Bengal Warriors,33,28,Puneri Paltan
138,Match 17,02-08-2016,20:00,197.0,8,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Telugu Titans,Patna Pirates,29,25,Telugu Titans
14,Match 14,08-02-2014,21:00,105.0,5,Choice of court : Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",U Mumba,Bengal Warriors,29,38,Bengal Warriors
140,Match 19,02-09-2016,20:00,326.0,6,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Patna Pirates,Bengal Warriors,31,36,Bengal Warriors
141,Match 20,02-10-2016,20:00,94.0,5,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",U Mumba,Bengaluru Bulls,29,28,U Mumba
142,Match 21,02-10-2016,21:00,320.0,3,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Jaipur Pink Panthers,Bengal Warriors,34,20,Jaipur Pink Panthers
146,Match 25,2/13/2016,20:00,251.0,3,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Jaipur Pink Panthers,Telugu Titans,25,27,Telugu Titans
147,Match 26,2/13/2016,21:00,94.0,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Puneri Paltan,U Mumba,27,29,U Mumba
148,Match 27,2/14/2016,20:00,94.0,5,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",U Mumba,Bengal Warriors,32,21,U Mumba
149,Match 28,2/14/2016,21:00,234.0,1,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Bengaluru Bulls,Puneri Paltan,29,27,Bengaluru Bulls
150,Match 29,2/16/2016,20:00,197.0,4,Choice of court :Left,6,"Patliputra Sports Complex, Patna",Bengal Warriors,Patna Pirates,32,27,Bengal Warriors
151,Match 30,2/16/2016,21:00,190.0,8,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Telugu Titans,Jaipur Pink Panthers,26,35,Jaipur Pink Panthers
152,Match 31,2/17/2016,20:00,326.0,1,Choice of court :Left,6,"Patliputra Sports Complex, Patna",Bengaluru Bulls,Patna Pirates,36,32,Bengaluru Bulls
155,Match 34,2/19/2016,20:00,12.0,8,Choice of court :Left,6,"Patliputra Sports Complex, Patna",Telugu Titans,Bengal Warriors,32,28,Telugu Titans
156,Match 35,2/19/2016,21:00,326.0,5,Choice of court :Left,6,"Patliputra Sports Complex, Patna",U Mumba,Patna Pirates,28,34,Patna Pirates
157,Match 36,2/20/2016,20:00,52.0,1,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",Bengaluru Bulls,Jaipur Pink Panthers,30,21,Bengaluru Bulls
159,Match 38,2/21/2016,20:00,111.0,1,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",Bengaluru Bulls,Telugu Titans,40,22,Bengaluru Bulls
16,Match 16,08-03-2014,21:00,124.0,7,Choice of court : Left,2,"Thyagaraj Sports Complex, Delhi",Puneri Paltan,Bengaluru Bulls,33,31,Puneri Paltan
160,Match 39,2/21/2016,21:00,26.0,3,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",Jaipur Pink Panthers,Puneri Paltan,18,33,Puneri Paltan
161,Match 40,2/22/2016,20:00,12.0,3,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",Jaipur Pink Panthers,Bengal Warriors,18,34,Bengal Warriors
162,Match 41,2/23/2016,20:00,94.0,4,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",Bengal Warriors,U Mumba,17,30,U Mumba
163,Match 42,2/23/2016,21:00,326.0,3,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",Jaipur Pink Panthers,Patna Pirates,24,47,Patna Pirates
165,Match 44,2/25/2016,20:00,29.0,5,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",U Mumba,Bengaluru Bulls,18,39,Bengaluru Bulls
167,Match 46,2/26/2016,20:00,41.0,7,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",Puneri Paltan,Telugu Titans,41,24,Puneri Paltan
1685,Match 1,7/20/2019,19:30,,5,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",U Mumba,Telugu Titans,25,31,Telugu Titans
1686,Match 2,7/20/2019,20:30,318.0,6,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Patna Pirates,Bengaluru Bulls,34,32,Patna Pirates
1687,Match 3,7/21/2019,19:30,318.0,31,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Gujarat Fortunegiants,Bengaluru Bulls,24,42,Bengaluru Bulls
1688,Match 4,7/21/2019,20:30,81.0,8,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans,Tamil Thalaivas,26,39,Tamil Thalaivas
1689,Match 5,7/22/2019,19:30,41.0,5,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",U Mumba,Jaipur Pink Panthers,23,42,Jaipur Pink Panthers
169,Match 48,2/27/2016,20:00,26.0,1,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",Bengaluru Bulls,Puneri Paltan,27,44,Puneri Paltan
1690,Match 6,7/22/2019,20:30,2357.0,7,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Puneri Paltan,Haryana Steelers,24,34,Haryana Steelers
1691,Match 7,7/24/2019,19:30,484.0,30,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",U.P. Yoddha,Bengal Warriors,17,48,Bengal Warriors
1692,Match 8,7/24/2019,20:30,115.0,2,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Dabang Delhi K.C.,Telugu Titans,33,34,Telugu Titans
1693,Match 9,7/25/2019,19:30,2296.0,29,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Tamil Thalaivas,Dabang Delhi K.C.,30,29,Tamil Thalaivas
1694,Match 10,7/26/2019,19:30,686.0,30,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",U.P. Yoddha,Gujarat Fortunegiants,19,44,Gujarat Fortunegiants
1695,Match 11,7/26/2019,20:30,197.0,6,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Patna Pirates,Telugu Titans,22,34,Telugu Titans
1696,Match 12,7/27/2019,19:30,2024.0,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Puneri Paltan,33,23,U Mumba
1697,Match 13,7/27/2019,20:30,219.0,3,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Jaipur Pink Panthers,Bengal Warriors,27,25,Jaipur Pink Panthers
1698,Match 14,7/28/2019,19:30,2296.0,28,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Haryana Steelers,Dabang Delhi K.C.,41,21,Haryana Steelers
1699,Match 15,7/28/2019,20:30,318.0,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Bengaluru Bulls,26,30,Bengaluru Bulls
17,Match 17,08-04-2014,20:00,105.0,7,Choice of court : Right,2,"Thyagaraj Sports Complex, Delhi",Puneri Paltan,U Mumba,44,28,Puneri Paltan
1700,Match 16,7/29/2019,19:30,81.0,6,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Patna Pirates,Tamil Thalaivas,23,24,Tamil Thalaivas
1701,Match 17,7/29/2019,20:30,143.0,4,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Bengal Warriors,Puneri Paltan,43,23,Bengal Warriors
1702,Match 18,7/31/2019,19:30,,28,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Haryana Steelers,Jaipur Pink Panthers,21,37,Jaipur Pink Panthers
1703,Match 19,7/31/2019,20:30,388.0,30,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",U.P. Yoddha,U Mumba,23,27,U Mumba
1704,Match 20,08-01-2019,19:30,2296.0,2,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Dabang Delhi K.C.,Gujarat Fortunegiants,31,26,Dabang Delhi K.C.
1706,Match 22,08-02-2019,20:30,2028.0,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Gujarat Fortunegiants,32,20,U Mumba
1707,Match 23,08-03-2019,19:30,,6,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Patna Pirates,Jaipur Pink Panthers,21,34,Jaipur Pink Panthers
1708,Match 24,08-03-2019,20:30,318.0,1,Choice of court :Left,6,"Patliputra Sports Complex, Patna",Bengaluru Bulls,Bengal Warriors,42,43,Bengal Warriors
1709,Match 25,08-04-2019,19:30,81.0,28,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Haryana Steelers,Tamil Thalaivas,28,35,Tamil Thalaivas
171,Match 50,2/28/2016,20:00,94.0,3,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Jaipur Pink Panthers,U Mumba,35,21,Jaipur Pink Panthers
1710,Match 26,08-04-2019,20:30,2661.0,7,Choice of court :Left,6,"Patliputra Sports Complex, Patna",Puneri Paltan,Patna Pirates,20,41,Patna Pirates
1711,Match 27,08-05-2019,19:30,2296.0,2,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Dabang Delhi K.C.,Jaipur Pink Panthers,35,24,Dabang Delhi K.C.
1712,Match 28,08-05-2019,20:30,757.0,31,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Gujarat Fortunegiants,Puneri Paltan,31,33,Puneri Paltan
1714,Match 30,08-07-2019,20:30,240.0,28,Choice of court :Left,6,"Patliputra Sports Complex, Patna",Haryana Steelers,Patna Pirates,26,35,Patna Pirates
1715,Match 31,08-08-2019,19:30,318.0,8,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Telugu Titans,Bengaluru Bulls,26,47,Bengaluru Bulls
1716,Match 32,08-09-2019,19:30,,5,Choice of court :Left,6,"Patliputra Sports Complex, Patna",U Mumba,Bengal Warriors,32,30,U Mumba
1717,Match 33,08-09-2019,20:30,197.0,30,Choice of court :Left,6,"Patliputra Sports Complex, Patna",U.P. Yoddha,Patna Pirates,41,20,U.P. Yoddha
1718,Match 34,08-10-2019,19:30,,29,Choice of court :Right,11,"EKA Arena by TransStadia, Ahmedabad",Tamil Thalaivas,Gujarat Fortunegiants,28,34,Gujarat Fortunegiants
1719,Match 35,08-10-2019,20:30,2296.0,7,Choice of court :Left,11,"EKA Arena by TransStadia, Ahmedabad",Puneri Paltan,Dabang Delhi K.C.,30,32,Dabang Delhi K.C.
172,Match 51,2/28/2016,21:00,197.0,6,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Patna Pirates,Telugu Titans,41,42,Telugu Titans
1720,Match 36,08-11-2019,19:30,,1,Choice of court :Left,11,"EKA Arena by TransStadia, Ahmedabad",Haryana Steelers,Bengaluru Bulls,30,33,Bengaluru Bulls
1721,Match 37,08-11-2019,20:30,2026.0,31,Choice of court :Left,11,"EKA Arena by TransStadia, Ahmedabad",Gujarat Fortunegiants,Telugu Titans,24,30,Telugu Titans
1723,Match 39,08-12-2019,20:30,318.0,1,Choice of court :Right,11,"EKA Arena by TransStadia, Ahmedabad",Bengaluru Bulls,U.P. Yoddha,35,33,Bengaluru Bulls
1724,Match 40,8/14/2019,19:30,,30,Choice of court :Left,11,"EKA Arena by TransStadia, Ahmedabad",U.P. Yoddha,Haryana Steelers,33,36,Haryana Steelers
1725,Match 41,8/14/2019,20:30,219.0,4,Choice of court :Right,11,"EKA Arena by TransStadia, Ahmedabad",Bengal Warriors,Gujarat Fortunegiants,26,28,Gujarat Fortunegiants
1726,Match 42,8/15/2019,19:30,41.0,3,Choice of court :Left,11,"EKA Arena by TransStadia, Ahmedabad",Jaipur Pink Panthers,Puneri Paltan,33,25,Jaipur Pink Panthers
1727,Match 43,8/16/2019,19:30,,5,Choice of court :Left,11,"EKA Arena by TransStadia, Ahmedabad",U Mumba,Patna Pirates,34,30,U Mumba
1728,Match 44,8/16/2019,20:30,41.0,31,Choice of court :Left,11,"EKA Arena by TransStadia, Ahmedabad",Gujarat Fortunegiants,Jaipur Pink Panthers,19,22,Jaipur Pink Panthers
1729,Match 45,8/17/2019,19:30,,29,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",Tamil Thalaivas,Bengaluru Bulls,21,32,Bengaluru Bulls
173,Match 52,2/29/2016,20:00,88.0,5,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Puneri Paltan,30,27,U Mumba
1731,Match 47,8/18/2019,19:30,,8,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",Telugu Titans,Haryana Steelers,29,40,Haryana Steelers
1732,Match 48,8/18/2019,20:30,81.0,7,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",Puneri Paltan,Tamil Thalaivas,31,31,
1733,Match 49,8/19/2019,19:30,366.0,28,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",Haryana Steelers,U Mumba,27,30,U Mumba
1734,Match 50,8/19/2019,20:30,41.0,30,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",U.P. Yoddha,Jaipur Pink Panthers,31,24,U.P. Yoddha
1735,Match 51,8/21/2019,19:30,,1,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",Bengaluru Bulls,Puneri Paltan,31,23,Bengaluru Bulls
1736,Match 52,8/21/2019,20:30,293.0,29,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",Tamil Thalaivas,Jaipur Pink Panthers,26,28,Jaipur Pink Panthers
1737,Match 53,8/22/2019,19:30,143.0,6,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",Patna Pirates,Bengal Warriors,35,26,Patna Pirates
1738,Match 54,8/23/2019,19:30,,31,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",Gujarat Fortunegiants,Patna Pirates,29,26,Gujarat Fortunegiants
1739,Match 55,8/23/2019,20:30,376.0,29,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",Tamil Thalaivas,U Mumba,24,29,U Mumba
174,Match 53,03-01-2016,20:00,174.0,4,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Bengal Warriors,Bengaluru Bulls,27,21,Bengal Warriors
1740,Match 56,8/24/2019,19:30,,2,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",Dabang Delhi K.C.,Bengaluru Bulls,33,31,Dabang Delhi K.C.
1741,Match 57,8/24/2019,20:30,2475.0,3,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",Jaipur Pink Panthers,Telugu Titans,21,24,Telugu Titans
1742,Match 58,8/25/2019,19:30,326.0,1,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Bengaluru Bulls,Jaipur Pink Panthers,30,41,Jaipur Pink Panthers
1743,Match 59,8/25/2019,20:30,2296.0,30,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",U.P. Yoddha,Dabang Delhi K.C.,36,27,U.P. Yoddha
1744,Match 60,8/26/2019,19:30,143.0,4,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",Bengal Warriors,Haryana Steelers,33,36,Haryana Steelers
1745,Match 61,8/26/2019,20:30,106.0,7,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Puneri Paltan,U.P. Yoddha,35,30,Puneri Paltan
1746,Match 62,8/28/2019,19:30,,28,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Haryana Steelers,Gujarat Fortunegiants,25,41,Gujarat Fortunegiants
1747,Match 63,8/28/2019,20:30,2296.0,5,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",U Mumba,Dabang Delhi K.C.,40,24,U Mumba
1748,Match 64,8/29/2019,19:30,219.0,4,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",Bengal Warriors,Tamil Thalaivas,35,26,Bengal Warriors
1749,Match 65,8/30/2019,19:30,763.0,7,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Puneri Paltan,Telugu Titans,27,34,Telugu Titans
175,Match 54,03-01-2016,21:00,94.0,8,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Telugu Titans,U Mumba,38,22,Telugu Titans
1750,Match 66,8/30/2019,20:30,2296.0,6,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Patna Pirates,Dabang Delhi K.C.,38,35,Patna Pirates
1751,Match 67,8/31/2019,19:30,757.0,1,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Gujarat Fortunegiants,23,32,Gujarat Fortunegiants
1752,Match 68,8/31/2019,20:30,2028.0,3,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Jaipur Pink Panthers,U Mumba,47,21,Jaipur Pink Panthers
1753,Match 69,09-01-2019,19:30,106.0,4,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Bengal Warriors,U.P. Yoddha,32,29,Bengal Warriors
1754,Match 70,09-01-2019,20:30,318.0,1,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Tamil Thalaivas,33,27,Bengaluru Bulls
1755,Match 71,09-02-2019,19:30,,28,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Haryana Steelers,Puneri Paltan,27,41,Puneri Paltan
1756,Match 72,09-02-2019,20:30,2508.0,29,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Tamil Thalaivas,Telugu Titans,35,30,Tamil Thalaivas
1757,Match 73,09-04-2019,19:30,2296.0,2,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Dabang Delhi K.C.,Jaipur Pink Panthers,44,46,Jaipur Pink Panthers
1758,Match 74,09-04-2019,20:30,318.0,1,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Patna Pirates,40,39,Bengaluru Bulls
