match_id,match_number,date,start_time,player_id_of_the_match,toss_winner,toss_selection,venue_id,venue_name,Team1,Team2,Score1,Score2,winner_team
176,Match 55,03-02-2016,20:00,41.0,7,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Puneri Paltan,Bengal Warriors,43,19,Puneri Paltan
1760,Match 76,09-06-2019,19:30,197.0,6,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Patna Pirates,U.P. Yoddha,29,41,U.P. Yoddha
1761,Match 77,09-06-2019,20:30,2026.0,8,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Telugu Titans,Bengaluru Bulls,40,39,Telugu Titans
1762,Match 78,09-07-2019,19:30,143.0,31,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Gujarat Fortunegiants,Bengal Warriors,25,25,
1763,Match 79,09-07-2019,20:30,155.0,28,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Haryana Steelers,Dabang Delhi K.C.,25,47,Dabang Delhi K.C.
1764,Match 80,09-08-2019,19:30,2296.0,2,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Dabang Delhi K.C.,Tamil Thalaivas,50,34,Dabang Delhi K.C.
1765,Match 81,09-08-2019,20:30,2661.0,7,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Puneri Paltan,Bengal Warriors,42,39,Puneri Paltan
1766,Match 82,09-09-2019,19:30,,30,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",U.P. Yoddha,Gujarat Fortunegiants,33,26,U.P. Yoddha
1767,Match 83,09-09-2019,20:30,197.0,6,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Patna Pirates,Tamil Thalaivas,25,51,Tamil Thalaivas
1769,Match 85,09-11-2019,20:30,2024.0,4,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Bengal Warriors,U Mumba,29,26,Bengal Warriors
1770,Match 86,09-12-2019,19:30,197.0,6,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Patna Pirates,Jaipur Pink Panthers,33,36,Jaipur Pink Panthers
1771,Match 87,09-10-2019,19:30,2024.0,8,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Telugu Titans,U Mumba,27,41,U Mumba
178,Semi-Final 1,03-04-2016,20:00,197.0,7,Choice of court :Right,10,"Indira Gandhi Indoor Stadium, New Delhi",Puneri Paltan,Patna Pirates,40,21,Puneri Paltan
179,Semi-Final 2,03-04-2016,21:00,94.0,4,Choice of court :Right,10,"Indira Gandhi Indoor Stadium, New Delhi",Bengal Warriors,U Mumba,41,29,Bengal Warriors
180,3/4 Place,03-05-2016,20:00,41.0,7,Choice of court :Left,10,"Indira Gandhi Indoor Stadium, New Delhi",Puneri Paltan,Bengal Warriors,27,31,Bengal Warriors
181,Final,03-05-2016,21:00,326.0,6,Choice of court :Right,10,"Indira Gandhi Indoor Stadium, New Delhi",Patna Pirates,U Mumba,28,31,U Mumba
183,Match 2,6/25/2016,21:00,88.0,5,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Jaipur Pink Panthers,35,34,U Mumba
184,Match 3,6/26/2016,20:00,326.0,1,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Bengaluru Bulls,Bengal Warriors,24,23,Bengaluru Bulls
185,Match 4,6/26/2016,21:00,26.0,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Puneri Paltan,41,19,U Mumba
186,Match 5,6/27/2016,20:00,251.0,2,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Dabang Delhi K.C.,Bengal Warriors,31,23,Dabang Delhi K.C.
187,Match 6,6/27/2016,21:00,197.0,6,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Patna Pirates,Puneri Paltan,24,30,Puneri Paltan
188,Match 7,6/28/2016,20:00,41.0,2,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Dabang Delhi K.C.,Puneri Paltan,27,27,
189,Match 8,6/29/2016,20:00,86.0,3,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",Jaipur Pink Panthers,Telugu Titans,28,24,Jaipur Pink Panthers
19,Match 19,08-05-2014,20:00,94.0,5,Choice of court : Right,2,"Thyagaraj Sports Complex, Delhi",U Mumba,Bengaluru Bulls,34,43,Bengaluru Bulls
190,Match 9,6/29/2016,21:00,197.0,6,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",Patna Pirates,U Mumba,34,36,U Mumba
191,Match 10,6/30/2016,20:00,52.0,3,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",Jaipur Pink Panthers,Bengaluru Bulls,28,28,
192,Match 11,07-01-2016,20:00,94.0,2,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",Dabang Delhi K.C.,U Mumba,27,25,Dabang Delhi K.C.
193,Match 12,07-01-2016,21:00,52.0,4,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",Bengal Warriors,Jaipur Pink Panthers,36,33,Bengal Warriors
194,Match 13,07-02-2016,20:00,165.0,1,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",Bengaluru Bulls,Dabang Delhi K.C.,32,24,Bengaluru Bulls
195,Match 14,07-02-2016,21:00,41.0,7,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",Puneri Paltan,Jaipur Pink Panthers,28,33,Jaipur Pink Panthers
196,Match 15,07-03-2016,20:00,197.0,6,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Patna Pirates,Telugu Titans,33,35,Telugu Titans
197,Match 16,07-03-2016,21:00,94.0,5,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",U Mumba,Bengal Warriors,18,26,Bengal Warriors
198,Match 17,07-04-2016,20:00,326.0,1,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Bengaluru Bulls,Puneri Paltan,29,27,Bengaluru Bulls
199,Match 18,07-04-2016,21:00,81.0,8,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans,Bengal Warriors,35,18,Telugu Titans
200,Match 19,07-05-2016,20:00,326.0,1,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Bengaluru Bulls,Telugu Titans,28,30,Telugu Titans
201,Match 20,07-06-2016,20:00,86.0,3,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Jaipur Pink Panthers,Dabang Delhi K.C.,26,51,Dabang Delhi K.C.
202,Match 21,07-06-2016,21:00,293.0,8,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans,U Mumba,35,30,Telugu Titans
203,Match 22,07-07-2016,20:00,197.0,6,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Patna Pirates,Bengaluru Bulls,31,25,Patna Pirates
204,Match 23,07-08-2016,20:00,29.0,5,Choice of court :Left,6,"Patliputra Sports Complex, Patna",U Mumba,Bengaluru Bulls,23,24,Bengaluru Bulls
205,Match 24,07-08-2016,21:00,197.0,4,Choice of court :Left,6,"Patliputra Sports Complex, Patna",Bengal Warriors,Patna Pirates,35,21,Bengal Warriors
206,Match 25,07-09-2016,20:00,75.0,7,Choice of court :Left,6,"Patliputra Sports Complex, Patna",Puneri Paltan,Bengal Warriors,31,38,Bengal Warriors
207,Match 26,07-09-2016,21:00,251.0,6,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Patna Pirates,Dabang Delhi K.C.,15,33,Dabang Delhi K.C.
208,Match 27,07-10-2016,20:00,293.0,2,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Dabang Delhi K.C.,Telugu Titans,23,28,Telugu Titans
209,Match 28,07-10-2016,21:00,197.0,6,Choice of court :Right,6,"Patliputra Sports Complex, Patna",Patna Pirates,Jaipur Pink Panthers,21,26,Jaipur Pink Panthers
210,Match 29,07-12-2016,20:00,81.0,1,Choice of court :Right,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Telugu Titans,24,32,Telugu Titans
212,Match 31,7/13/2016,20:00,52.0,3,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Jaipur Pink Panthers,Bengaluru Bulls,22,24,Bengaluru Bulls
213,Match 32,7/14/2016,20:00,29.0,5,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",U Mumba,Jaipur Pink Panthers,23,29,Jaipur Pink Panthers
214,Match 33,7/14/2016,21:00,85.0,1,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Bengaluru Bulls,Patna Pirates,23,38,Patna Pirates
215,Match 34,7/15/2016,20:00,81.0,7,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Puneri Paltan,Telugu Titans,32,29,Puneri Paltan
216,Match 35,7/15/2016,21:00,58.0,2,Choice of court :Left,1,"Sree Kanteerava Stadium, Bengaluru",Dabang Delhi K.C.,Bengaluru Bulls,20,40,Bengaluru Bulls
217,Match 36,7/16/2016,20:00,12.0,3,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Jaipur Pink Panthers,Bengal Warriors,32,25,Jaipur Pink Panthers
218,Match 37,7/16/2016,21:00,85.0,6,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Patna Pirates,U Mumba,34,24,Patna Pirates
219,Match 38,7/17/2016,20:00,86.0,3,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Jaipur Pink Panthers,Puneri Paltan,27,33,Puneri Paltan
22,Match 22,08-07-2014,20:00,88.0,7,Choice of court : Right,6,"Patliputra Sports Complex, Patna",Puneri Paltan,Patna Pirates,30,27,Puneri Paltan
220,Match 39,7/17/2016,21:00,197.0,6,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Patna Pirates,Bengal Warriors,27,33,Bengal Warriors
221,Match 40,7/18/2016,20:00,12.0,8,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Telugu Titans,Bengal Warriors,34,34,
222,Match 41,7/19/2016,20:00,81.0,8,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Telugu Titans,Dabang Delhi K.C.,36,28,Telugu Titans
223,Match 42,7/19/2016,21:00,326.0,4,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",Bengal Warriors,Bengaluru Bulls,25,27,Bengaluru Bulls
224,Match 43,7/20/2016,20:00,29.0,7,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Puneri Paltan,U Mumba,34,31,Puneri Paltan
225,Match 44,7/21/2016,20:00,,2,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Dabang Delhi K.C.,Jaipur Pink Panthers,24,22,Dabang Delhi K.C.
226,Match 45,7/21/2016,21:00,81.0,8,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Telugu Titans,U Mumba,25,25,
227,Match 46,7/22/2016,20:00,389.0,6,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Patna Pirates,Jaipur Pink Panthers,29,22,Patna Pirates
228,Match 47,7/22/2016,21:00,12.0,4,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Bengal Warriors,U Mumba,27,31,U Mumba
229,Match 48,7/23/2016,20:00,197.0,7,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Puneri Paltan,Patna Pirates,31,28,Puneri Paltan
23,Match 23,08-08-2014,20:00,75.0,4,Choice of court : Right,6,"Patliputra Sports Complex, Patna",Bengal Warriors,Telugu Titans,40,35,Bengal Warriors
230,Match 49,7/23/2016,21:00,326.0,5,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Bengaluru Bulls,27,28,Bengaluru Bulls
231,Match 50,7/24/2016,20:00,58.0,4,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Bengal Warriors,Dabang Delhi K.C.,41,20,Bengal Warriors
232,Match 51,7/24/2016,21:00,81.0,8,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",Telugu Titans,Jaipur Pink Panthers,35,23,Telugu Titans
233,Match 52,7/25/2016,20:00,197.0,6,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Patna Pirates,Dabang Delhi K.C.,31,32,Dabang Delhi K.C.
234,Match 53,7/26/2016,20:00,81.0,8,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Telugu Titans,Patna Pirates,25,46,Patna Pirates
235,Match 54,7/26/2016,21:00,41.0,2,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",Dabang Delhi K.C.,Puneri Paltan,34,39,Puneri Paltan
236,Match 55,7/27/2016,20:00,41.0,1,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",Bengaluru Bulls,Puneri Paltan,36,33,Bengaluru Bulls
237,Match 56,7/27/2016,21:00,94.0,5,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",U Mumba,Dabang Delhi K.C.,34,38,Dabang Delhi K.C.
238,Semi-Final 1,7/29/2016,20:00,249.0,6,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Patna Pirates,Puneri Paltan,37,33,Patna Pirates
239,Semi-Final 2,7/29/2016,21:00,52.0,8,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans,Jaipur Pink Panthers,24,34,Jaipur Pink Panthers
240,3/4 Place,7/31/2016,20:00,81.0,8,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans,Puneri Paltan,35,40,Puneri Paltan
241,Final,7/31/2016,21:15,197.0,6,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Patna Pirates,Jaipur Pink Panthers,37,28,Patna Pirates
25,Match 25,08-09-2014,20:00,52.0,8,Choice of court : Left,6,"Patliputra Sports Complex, Patna",Telugu Titans,Jaipur Pink Panthers,28,46,Jaipur Pink Panthers
27,Match 27,08-10-2014,20:00,52.0,4,Choice of court : Left,6,"Patliputra Sports Complex, Patna",Bengal Warriors,Jaipur Pink Panthers,39,22,Bengal Warriors
28,Match 28,08-10-2014,21:00,26.0,1,Choice of court : Left,6,"Patliputra Sports Complex, Patna",Bengaluru Bulls,Patna Pirates,35,37,Patna Pirates
286,Match 1,7/28/2017,20:00,81.0,8,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans,Tamil Thalaivas,32,27,Telugu Titans
287,Match 2,7/28/2017,21:00,41.0,5,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",U Mumba,Puneri Paltan,21,33,Puneri Paltan
288,Match 3,7/29/2017,20:00,251.0,3,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Jaipur Pink Panthers,Dabang Delhi K.C.,26,30,Dabang Delhi K.C.
289,Match 4,7/29/2017,21:00,197.0,6,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Patna Pirates,Telugu Titans,29,35,Telugu Titans
29,Match 29,08-12-2014,20:00,111.0,8,Choice of court : Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Telugu Titans,Puneri Paltan,36,42,Puneri Paltan
290,Match 5,7/30/2017,20:00,58.0,28,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Haryana Steelers,U Mumba,29,28,Haryana Steelers
291,Match 6,7/30/2017,21:00,326.0,1,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",Bengaluru Bulls,Telugu Titans,21,31,Telugu Titans
292,Match 7,08-01-2017,20:00,718.0,31,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Gujarat Fortunegiants,Dabang Delhi K.C.,26,20,Gujarat Fortunegiants
293,Match 8,08-01-2017,21:00,,8,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans,U.P. Yoddha,18,31,U.P. Yoddha
295,Match 10,08-02-2017,21:00,143.0,8,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans,Bengal Warriors,24,30,Bengal Warriors
296,Match 11,08-03-2017,20:00,197.0,8,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans,Patna Pirates,36,43,Patna Pirates
297,Match 12,08-04-2017,20:00,,1,Choice of court :Left,17,"Mankapur Indoor Stadium, Nagpur",Bengaluru Bulls,Tamil Thalaivas,32,31,Bengaluru Bulls
298,Match 13,08-04-2017,21:00,85.0,7,Choice of court :Left,17,"Mankapur Indoor Stadium, Nagpur",Puneri Paltan,Dabang Delhi K.C.,26,21,Puneri Paltan
299,Match 14,08-05-2017,20:00,29.0,5,Choice of court :Left,17,"Mankapur Indoor Stadium, Nagpur",U Mumba,Dabang Delhi K.C.,36,22,U Mumba
3,Match 3,7/27/2014,20:00,26.0,1,Choice of court : Right,5,"DOME@NSCI SVP Stadium, Mumbai",Bengaluru Bulls,Puneri Paltan,39,36,Bengaluru Bulls
30,Match 30,8/13/2014,20:00,85.0,1,Choice of court : Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Bengaluru Bulls,U Mumba,30,31,U Mumba
300,Match 15,08-05-2017,21:00,326.0,30,Choice of court :Right,17,"Mankapur Indoor Stadium, Nagpur",U.P. Yoddha,Bengaluru Bulls,27,32,Bengaluru Bulls
301,Match 16,08-06-2017,20:00,712.0,30,Choice of court :Right,17,"Mankapur Indoor Stadium, Nagpur",U.P. Yoddha,Bengal Warriors,41,19,U.P. Yoddha
302,Match 17,08-06-2017,21:00,197.0,1,Choice of court :Left,17,"Mankapur Indoor Stadium, Nagpur",Bengaluru Bulls,Patna Pirates,32,46,Patna Pirates
303,Match 18,08-08-2017,20:00,366.0,31,Choice of court :Left,17,"Mankapur Indoor Stadium, Nagpur",Gujarat Fortunegiants,Haryana Steelers,20,32,Haryana Steelers
304,Match 19,08-08-2017,21:00,81.0,1,Choice of court :Left,17,"Mankapur Indoor Stadium, Nagpur",Bengaluru Bulls,Telugu Titans,21,21,
305,Match 20,08-09-2017,20:00,389.0,1,Choice of court :Left,17,"Mankapur Indoor Stadium, Nagpur",Bengaluru Bulls,Bengal Warriors,31,25,Bengaluru Bulls
306,Match 21,08-10-2017,20:00,,3,Choice of court :Right,17,"Mankapur Indoor Stadium, Nagpur",Jaipur Pink Panthers,Puneri Paltan,28,30,Puneri Paltan
307,Match 22,08-10-2017,21:00,326.0,1,Choice of court :Left,17,"Mankapur Indoor Stadium, Nagpur",Bengaluru Bulls,Tamil Thalaivas,24,29,Tamil Thalaivas
308,Match 23,08-11-2017,20:00,686.0,31,Choice of court :Left,11,"The Arena, Ahmedabad",Gujarat Fortunegiants,U Mumba,39,21,Gujarat Fortunegiants
309,Match 24,08-12-2017,20:00,,8,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",Telugu Titans,U.P. Yoddha,32,39,U.P. Yoddha
31,Match 31,8/13/2014,21:00,124.0,7,Choice of court : Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Puneri Paltan,Bengal Warriors,39,29,Puneri Paltan
310,Match 25,08-12-2017,21:00,757.0,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",Gujarat Fortunegiants,Dabang Delhi K.C.,29,25,Gujarat Fortunegiants
312,Match 27,8/13/2017,21:00,757.0,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",Gujarat Fortunegiants,Jaipur Pink Panthers,27,20,Gujarat Fortunegiants
313,Match 28,8/15/2017,20:00,772.0,7,Choice of court :Right,11,"The Arena by Transstadia, Ahmedabad",Puneri Paltan,Bengal Warriors,17,34,Bengal Warriors
314,Match 29,8/15/2017,21:00,326.0,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",Gujarat Fortunegiants,Bengaluru Bulls,27,24,Gujarat Fortunegiants
316,Match 31,8/16/2017,21:00,757.0,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",Gujarat Fortunegiants,Telugu Titans,29,19,Gujarat Fortunegiants
317,Match 32,8/17/2017,20:00,26.0,2,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",Dabang Delhi K.C.,Tamil Thalaivas,30,29,Dabang Delhi K.C.
318,Match 33,8/17/2017,21:00,757.0,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",Gujarat Fortunegiants,Bengal Warriors,26,26,
319,Match 34,8/18/2017,20:00,94.0,5,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",U Mumba,U.P. Yoddha,34,37,U.P. Yoddha
320,Match 35,8/18/2017,21:00,326.0,3,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",Jaipur Pink Panthers,Bengaluru Bulls,28,30,Bengaluru Bulls
321,Match 36,8/19/2017,20:00,81.0,5,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",U Mumba,Telugu Titans,37,32,U Mumba
322,Match 37,8/19/2017,21:00,366.0,30,Choice of court :Right,13,"Babu Banarasi Das Indoor Stadium, Lucknow",U.P. Yoddha,Haryana Steelers,29,36,Haryana Steelers
323,Match 38,8/20/2017,20:00,197.0,7,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",Puneri Paltan,Patna Pirates,42,47,Patna Pirates
324,Match 39,8/20/2017,21:00,320.0,30,Choice of court :Right,13,"Babu Banarasi Das Indoor Stadium, Lucknow",U.P. Yoddha,Jaipur Pink Panthers,22,24,Jaipur Pink Panthers
325,Match 40,8/22/2017,20:00,111.0,7,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",Puneri Paltan,Gujarat Fortunegiants,35,21,Puneri Paltan
326,Match 41,8/22/2017,21:00,211.0,30,Choice of court :Right,13,"Babu Banarasi Das Indoor Stadium, Lucknow",U.P. Yoddha,Bengal Warriors,31,32,Bengal Warriors
327,Match 42,8/23/2017,20:00,174.0,2,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",Dabang Delhi K.C.,Haryana Steelers,27,25,Dabang Delhi K.C.
328,Match 43,8/23/2017,21:00,94.0,29,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",Tamil Thalaivas,U.P. Yoddha,33,33,
329,Match 44,8/24/2017,20:00,320.0,30,Choice of court :Right,13,"Babu Banarasi Das Indoor Stadium, Lucknow",U.P. Yoddha,Telugu Titans,25,23,U.P. Yoddha
33,Match 33,8/14/2014,21:00,143.0,7,Choice of court : Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",Puneri Paltan,Jaipur Pink Panthers,23,50,Jaipur Pink Panthers
330,Match 45,8/25/2017,20:00,52.0,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Jaipur Pink Panthers,36,39,Jaipur Pink Panthers
332,Match 47,8/26/2017,20:00,,6,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Patna Pirates,Tamil Thalaivas,35,24,Patna Pirates
333,Match 48,8/26/2017,21:00,41.0,7,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",Puneri Paltan,U Mumba,24,26,U Mumba
334,Match 49,8/27/2017,20:00,12.0,4,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",Bengal Warriors,Bengaluru Bulls,32,26,Bengal Warriors
335,Match 50,8/27/2017,21:00,29.0,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Dabang Delhi K.C.,32,33,Dabang Delhi K.C.
336,Match 51,10/17/2017,20:00,326.0,30,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",U.P. Yoddha,Bengaluru Bulls,64,24,U.P. Yoddha
337,Match 52,9/20/2017,20:00,757.0,5,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",U Mumba,Gujarat Fortunegiants,23,45,Gujarat Fortunegiants
338,Match 53,8/30/2017,20:00,29.0,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",U Mumba,Haryana Steelers,38,32,U Mumba
